Year,System,Produkt,Rezeptur,Soll,Leistung,Runtime_hours,Setup_min_time_before,Order_rank,Start,Ende,Min,Datum,Tag,FilePath
2022,H2,100G Karamell-Mousse,A-2110,20.202,3306.122449,0.00611,117.41666666666659,7,06:30,12:40,15,25.01.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 04 Version 2.xlsx
2022,H3,100G Erdbeer-Joghurt(*),A-237,54.0,3889.555822,0.013883,103.41666666666663,10,12:00,22:00,50,25.01.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 04 Version 2.xlsx
2022,H3,100G Halbbitter,A-20,25.088,4396.200814,0.005707,93.89999999999995,5,23:30:00,05:31:00,20,26.01.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 04 Version 2.xlsx
2022,H2,250G Alpenmilch,A-603,34.09,2916.291629,0.01169,69.11666666666667,13,04:24,16:11,24,26.01.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 04 Version 2.xlsx
2022,H3,100G Pfefferminz,A-28,40.148014,4396.200814,0.009132,80.01666666666662,6,06:16:00,16:13:00,30,26.01.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 04 Version 2.xlsx
2022,H2,250G Weiss + Crisp,A-611,11.521152,,,,,17:56,21:42,8,26.01.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 04 Version 2.xlsx
2022,H2,100G Knusperkeks,A-214,25.090509,3109.40499,0.008069,91.21666666666667,2,22:00,06:07,20,31.01.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 05 Version 1.xlsx
2022,H2,100G Karamell-Mousse,A-2110,21.042,3306.122449,0.006365,117.41666666666659,7,08:37:00,15:02:00,16,31.01.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 05 Version 1.xlsx
2022,H3,100G Nugat,A-26,44.328864,3326.488706,0.013326,50.683333333333394,2,06:00,15:39,34,31.01.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 05 Version 1.xlsx
2022,H2,KK 100G Ghana 81%,A-938,20.112,3596.00444,0.005593,58.98333333333327,4,16:32:00,22:10:00,15,31.01.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 05 Version 1.xlsx
2022,H3,100G Joghurt,A-27,25.074507,4396.200814,0.005704,75.46666666666665,3,16:24,21:51,20,31.01.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 05 Version 1.xlsx
2022,H2,250G Nuss-Splitter,A-622,14.084,,,,,06:53:00,11:30:00,10,02.02.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 05 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,26.1,4039.900249,0.006461,26.416666666666657,1,22:00,04:18,20,07.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 06 Version 1.xlsx
2022,H3,100G Nugat,A-26,33.2,3326.488706,0.00998,50.683333333333394,2,05:48,13:05,20,07.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 06 Version 1.xlsx
2022,H3,100G Joghurt,A-27,25.0,4396.200814,0.005687,75.46666666666665,3,13:50,19:20,15,07.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 06 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,26.560656,4039.900249,0.006575,26.416666666666657,1,22:00,04:18,20,07.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 06 Version 2.xlsx
2022,H3,100G Nugat,A-26,33.446688,3326.488706,0.010055,50.683333333333394,2,05:48,13:05,20,07.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 06 Version 2.xlsx
2022,H3,100G Joghurt,A-27,25.282528,4396.200814,0.005751,75.46666666666665,3,13:50,19:20,15,07.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 06 Version 2.xlsx
2022,H2,100G Waffel,A-220,20.134013,3306.122449,0.00609,123.46666666666663,,01:30,07:39,15,08.02.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 06 Version 2.xlsx
2022,H2,100G Knusperkeks,A-214,24.292429,3109.40499,0.007813,91.21666666666667,2,22:00,05:52,20,14.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2022,H3,100G Nugat,A-26,74.142826,3326.488706,0.022289,50.683333333333394,2,22:00,14:09,64,14.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2022,H2,KK 100G Nicaragua 61%,A-932,20.048,3596.00444,0.005575,90.49999999999996,6,07:22,12:59,15,14.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2022,H3,100G Joghurt,A-27,25.20252,4396.200814,0.005733,75.46666666666665,3,14:54,20:23,20,14.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2022,H2,KK 100G Peru 74%,A-933,28.0,3596.00444,0.007786,73.96666666666661,5,13:59,21:49,21,14.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 07 Version 1.xlsx
2022,H2,100G Weisse Mango Maracuja,A-217,54.08,,,,,22:00,13:37,50,22.02.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 08 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,42.144214,4039.900249,0.010432,26.416666666666657,1,22:00,08:00,38,22.02.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 08 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,38.041804,3109.40499,0.012234,91.21666666666667,2,22:45,11:04,30,28.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 09 Version 1.xlsx
2022,H3,100G Nugat,A-26,64.076813,3326.488706,0.019263,50.683333333333394,2,22:45,12:43,54,28.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 09 Version 1.xlsx
2022,H2,100G Karamell-Mousse,A-2110,18.48,3306.122449,0.00559,117.41666666666659,7,15:04,20:42,16,28.02.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 09 Version 1.xlsx
2022,H2,KK 100G Peru 74%,A-933,21.0,3596.00444,0.00584,73.96666666666661,5,22:12,04:05,14,01.03.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 09 Version 1.xlsx
2022,H2,100G Alpenmilch,A-18,33.0,3694.412771,0.008932,94.51666666666671,1,22:54,07:55,?,11.03.,Fr,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 10 Konzept.xlsx
2022,H2,100G Knusperkeks,A-214,58.189818,3109.40499,0.018714,91.21666666666667,2,22:00,16:51,54,14.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 11 Version 2.xlsx
2022,H2,KK 100G Nicaragua 61%,A-932,14.032,3596.00444,0.003902,90.49999999999996,6,01:20,05:15,12,15.03.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 11 Version 2.xlsx
2022,H3,100G Joghurt,A-27,30.611061,4396.200814,0.006963,75.46666666666665,3,06:15,12:55,26,15.03.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 11 Version 2.xlsx
2022,H2,KK 100G Peru 74%,A-933,14.0,3596.00444,0.003893,73.96666666666661,5,06:15,10:09:00,12,15.03.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 11 Version 2.xlsx
2022,H2,KK 100G Ghana 81%,A-933,11.2,3596.00444,0.003115,73.96666666666661,5,10:09:00,14:21:00,9,15.03.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 11 Version 2.xlsx
2022,H2,KK 100G Ghana 55%,A-931,11.136,,,,,15:21,18:28,80,15.03.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 11 Version 2.xlsx
2022,H3,100G Alpenmilch,A-18,66.0,3694.412771,0.017865,94.51666666666671,9,03:30:00,17:53:00,56,24.03.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 12 Version 2.xlsx
2022,H2,100G Knusperkeks,A-214,33.281328,3109.40499,0.010703,91.21666666666667,2,22:00,08:47,30,28.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 13 Version 1.xlsx
2022,H2,KK 100G Ghana 81%,A-938,10.012,3596.00444,0.002784,58.98333333333327,4,10:47,13:35,8,28.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 13 Version 1.xlsx
2022,H3,100G Kirsch Mandel,A-219,52.18,,,,,10:00,21:33,48,28.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 13 Version 1.xlsx
2022,H2,KK 100G Peru 74%,A-933,21.0,3596.00444,0.00584,73.96666666666661,5,14:35,20:28,16,28.03.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 13 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,42.21422099999999,4039.900249,0.010449,26.416666666666657,1,22:00,12:30:00,40,04.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 14 Version 2.xlsx
2022,H3,100G Nugat,A-26,34.4,3326.488706,0.010341,50.683333333333394,2,22:00,05:29:00,30,05.04.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 14 Version 2.xlsx
2022,H2,100G Knusperkeks,A-214,42.0,3109.40499,0.013507,91.21666666666667,2,22:13,09:52:00,36,05.04.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 14 Version 2.xlsx
2022,H3,100G Joghurt,A-27,28.2,4396.200814,0.006415,75.46666666666665,3,10:30:00,16:53:00,20,05.04.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 14 Version 2.xlsx
2022,H3,100G Nugat,A-26,55.37107199999999,3326.488706,0.016646,50.683333333333394,2,22:00,10:04,50,11.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 15 Version 1.xlsx
2022,H2,KK 100G Nicaragua 61%,A-932,11.2,3596.00444,0.003115,90.49999999999996,6,16:16,19:24,9,11.04.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 15 Version 1.xlsx
2022,H3,100G Halbbitter,A-20,15.043008,4396.200814,0.003422,93.89999999999995,5,01:39,04:55,12,21.04.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 16 Version 2.xlsx
2022,H2,250G Weiss + Crisp,A-611,10.045004,,,,,14:17,17:34,8,21.04.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 16 Version 2.xlsx
2022,H3,100G Pfefferminz,A-28,22.162216,4396.200814,0.005041,80.01666666666662,6,05:40,10:55,20,21.04.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 16 Version 2.xlsx
2022,H2,250G Nugat,A-601,10.0,3076.923077,0.00325,92.06666666666669,14,19:19,22:00,8,21.04.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 16 Version 2.xlsx
2022,H2,100G Weisse Mango Maracuja,A-217,36.16,,,,,06:00,16:26,34,02.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,25.048505,4039.900249,0.0062,26.416666666666657,1,06:00,11:56,22,02.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2022,H3,100G Nugat,A-26,34.00680000000001,3326.488706,0.010223,50.683333333333394,2,13:26,20:50,24,02.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 18 Version 1.xlsx
2022,H2,100G Waffel,A-220,24.0,3306.122449,0.007259,123.46666666666663,,06:00,13:28,18,16.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 20 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,32.0,4039.900249,0.007921,26.416666666666657,1,06:00,13:41,28,16.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 20 Version 1.xlsx
2022,H3,100G Nugat,A-26,44.376874,3326.488706,0.01334,50.683333333333394,2,22:00,07:40,34,23.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,24.222422,3109.40499,0.00779,91.21666666666667,2,06:00,13:50,20,23.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2022,H3,100G Joghurt,A-27,25.056,4396.200814,0.005699,75.46666666666665,3,08:25,13:52,20,23.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,27.97451627067669,4039.900249,0.006925,26.416666666666657,1,15:22,22:00,24,23.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2022,H2,KK 100G Nicaragua 61%,A-932,22.128,3596.00444,0.006153,90.49999999999996,6,15:40,21:52,16,23.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 21 Version 1.xlsx
2022,H2,100G Waffel,A-220,15.20552,3306.122449,0.004599,123.46666666666663,,05:27,10:05,10,30.05.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 22 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,30.2,3109.40499,0.009712,91.21666666666667,2,22:00,07:48,24,07.06.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 23 Version 1.xlsx
2022,H2,100G Kokos,A-298,33.3,3694.412771,0.009014,107.86666666666665,,11:28,20:32,30,07.06.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 23 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,26.154615,4039.900249,0.006474,26.416666666666657,1,06:00,12:12,24,27.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 26 Version 1.xlsx
2022,H3,100G Nugat,A-26,32.262451,3326.488706,0.009699,50.683333333333394,2,13:42,20:43,26,27.06.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 26 Version 1.xlsx
2022,H2,100G Karamell-Mousse,A-2110,16.324,3306.122449,0.004938,117.41666666666659,7,06:00,10:59,12,04.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 27 Version 1.xlsx
2022,H3,100G Nugat,A-26,70.302058,3326.488706,0.021134,50.683333333333394,2,06:00,21:19,66,04.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 27 Version 1.xlsx
2022,H2,KK 100G Nicaragua 61%,A-932,14.128,3596.00444,0.003929,90.49999999999996,6,12:29,16:26,10,04.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 27 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,26.462646,4039.900249,0.00655,26.416666666666657,1,22:00,04:17,22,11.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 28 Version 1.xlsx
2022,H3,100G Nugat,A-26,42.216442,3326.488706,0.012691,50.683333333333394,2,05:47,14:59,36,11.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 28 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,24.250425,3109.40499,0.007799,91.21666666666667,2,06:00,13:51,22,18.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 29 Version 1.xlsx
2022,H2,100G Karamell-Mousse,A-2110,16.24,3306.122449,0.004912,117.41666666666659,7,16:21,21:18,10,18.07.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 29 Version 1.xlsx
2022,H3,100G Pfefferminz,A-28,31.763176,4396.200814,0.007225,80.01666666666662,6,13:09,20:41,28,03.08.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H2,KK 100G Ghana 81%,A-938,16.112,3596.00444,0.004481,58.98333333333327,4,10:00,14:30,14,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H3,100G Marzipan,A-25,68.30165799999999,4396.200814,0.015537,111.81666666666672,7,06:00,21:33,60,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H2,KK 100G Ghana 55%,A-931,20.112,,,,,15:30,21:08,16,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H3,100G Pfefferminz,A-28,31.763176,4396.200814,0.007225,80.01666666666662,6,13:09,20:41,28,03.08.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H2,KK 100G Ghana 81%,A-938,16.112,3596.00444,0.004481,58.98333333333327,4,10:00,14:30,14,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H3,100G Marzipan,A-25,68.30165799999999,4396.200814,0.015537,111.81666666666672,7,06:00,21:33,60,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H2,KK 100G Ghana 55%,A-931,20.112,,,,,15:30,21:08,16,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H3,100G Pfefferminz,A-28,31.763176,4396.200814,0.007225,80.01666666666662,6,13:09,20:41,28,03.08.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H2,KK 100G Ghana 81%,A-938,16.112,3596.00444,0.004481,58.98333333333327,4,10:00,14:30,14,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H3,100G Marzipan,A-25,68.30165799999999,4396.200814,0.015537,111.81666666666672,7,06:00,21:33,60,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H2,KK 100G Ghana 55%,A-931,20.112,,,,,15:30,21:08,16,04.08.,Do,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 31 Version 2.xlsx
2022,H2,100G Waffel,A-220,36.05,3306.122449,0.010904,123.46666666666663,,22:00,09:00,32,08.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 32 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,40.272027,4039.900249,0.009969,26.416666666666657,1,22:00,07:33,36,08.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 32 Version 1.xlsx
2022,H3,100G Nugat,A-26,40.1,3326.488706,0.012055,50.683333333333394,2,09:03,17:57,30,08.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 32 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,30.089009,3109.40499,0.009677,91.21666666666667,2,22:00,07:44,26,15.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 33 Version 1.xlsx
2022,H3,100G Nugat,A-26,66.205238,3326.488706,0.019902,50.683333333333394,2,22:00,12:25,60,15.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 33 Version 1.xlsx
2022,H3,100G Joghurt,A-27,36.051605,4396.200814,0.008201,75.46666666666665,3,13:10,21:01,30,15.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 33 Version 1.xlsx
2022,H3,100G Erdbeer-Joghurt,A-237,50.005,3889.555822,0.012856,103.41666666666663,10,22:00,08:54,46,22.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 34 Version 1.xlsx
2022,H3,100G Nugat,A-26,40.072013,3326.488706,0.012046,50.683333333333394,2,10:24,19:08,35,22.08.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 34 Version 1.xlsx
2022,H2,100G Waffel,A-220,50.37703699999999,3306.122449,0.015237,123.46666666666663,,22:00,13:23,48,19.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 38 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,54.241424,4039.900249,0.013426,26.416666666666657,1,22:00,10:52,50,19.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 38 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,30.40304,3109.40499,0.009778,91.21666666666667,2,22:00,07:51,26,26.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 39 Version 1.xlsx
2022,H3,100G Nugat,A-26,98.099616,3326.488706,0.02949,50.683333333333394,2,22:00,19:23,90,26.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 39 Version 1.xlsx
2022,H2,100G Karamell-Mousse,A-2110,20.16,3306.122449,0.006098,117.41666666666659,7,10:21,16:30,18,26.09.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 39 Version 1.xlsx
2022,H2,100G Waffel,A-220,38.069807,3306.122449,0.011515,123.46666666666663,,22:00,09:37,30,04.10.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 40 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,38.139814,4039.900249,0.009441,26.416666666666657,1,22:00,07:03,36,04.10.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 40 Version 1.xlsx
2022,H2,100G Knusperkeks(*),A-214,33.3,3109.40499,0.010709,91.21666666666667,2,11:07,22:00,30,04.10.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 40 Version 1.xlsx
2022,H3,100G Nugat,A-26,50.1,3326.488706,0.015061,50.683333333333394,2,08:33,19:27,46,04.10.,Di,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 40 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,48.094809,3109.40499,0.015468,91.21666666666667,2,22:00,13:34,40,10.10.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 41 Version 1.xlsx
2022,H3,100G Nugat,A-26,88.113619,3326.488706,0.026488,50.683333333333394,2,22:00,17:12,80,10.10.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 41 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,44.062406,3109.40499,0.014171,91.21666666666667,2,22:00,12:16,40,24.10.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_Kw 43 Version 1.xlsx
2022,H3,100G Nugat,A-26,84.08081299999999,3326.488706,0.025276,50.683333333333394,2,22:00,16:19,80,24.10.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_Kw 43 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,38.40584,4039.900249,0.009507,26.416666666666657,1,22:00,07:07,34,02.11.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 44 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,30.086,3109.40499,0.009676,91.21666666666667,2,08:41,18:25,25,02.11.,Mi,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 44 Version 1.xlsx
2022,H2,100G Knusperkeks,A-214,56.13,3109.40499,0.018052,91.21666666666667,2,22:00,16:11,50,07.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 45 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,72.13521300000001,4039.900249,0.017856,26.416666666666657,1,22:00,15:07,68,14.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 46 Version 1.xlsx
2022,H3,100G Kakao-Mousse,A-294,70.245024,4039.900249,0.017388,26.416666666666657,1,22:00,14:40,65,28.11.,Mo,/mnt/c/Users/abhoir01/Documents/doc_BA/data/2022/H2H3/WP_H2+H3_KW 48 Version 1.xlsx
